<<<<<<<======= Running simulator   1 ========>>>>>>>
<timestamp:0, process name:B3, process status:Enter, size in pages:5, service duration:1, memory map:B...................................................................................................>
<timestamp:0, process name:I5, process status:Enter, size in pages:5, service duration:2, memory map:BI..................................................................................................>
<timestamp:0, process name:F2, process status:Enter, size in pages:17, service duration:3, memory map:BIF.................................................................................................>
##########################################################################################
timestamp: 0.0 seconds, process name:B3, process id:  79, page referenced:   3, status: loaded into free page
timestamp: 3.1 seconds, process name:E3, process id:  82, page referenced:   6, status: page already in memory
timestamp: 3.1 seconds, process name:S1, process id:  44, page referenced:  12, status: page already in memory
timestamp: 3.1 seconds, process name:K5, process id: 140, page referenced:   4, status: loaded into free page
timestamp: 3.2 seconds, process name:D5, process id: 133, page referenced:  15, status: page already in memory
timestamp: 3.2 seconds, process name:X3, process id: 101, page referenced:  10, status: page already in memory
timestamp: 3.2 seconds, process name:P1, process id:  41, page referenced:   2, status: page already in memory
timestamp: 3.2 seconds, process name:H2, process id:  59, page referenced:  22, status: page already in memory
timestamp: 3.2 seconds, process name:E3, process id:  82, page referenced:   7, status: page already in memory
timestamp: 3.2 seconds, process name:S1, process id:  44, page referenced:  12, status: page already in memory
timestamp: 3.2 seconds, process name:K5, process id: 140, page referenced:   3, status: loaded into free page
timestamp: 3.3 seconds, process name:D5, process id: 133, page referenced:   8, status: loaded into free page
timestamp: 3.3 seconds, process name:X3, process id: 101, page referenced:   0, status: page already in memory
timestamp: 3.3 seconds, process name:P1, process id:  41, page referenced:   0, status: page already in memory
timestamp: 3.3 seconds, process name:H2, process id:  59, page referenced:  22, status: page already in memory
timestamp: 3.3 seconds, process name:E3, process id:  82, page referenced:   8, status: loaded into free page
timestamp: 3.3 seconds, process name:S1, process id:  44, page referenced:  13, status: page already in memory
timestamp: 3.3 seconds, process name:K5, process id: 140, page referenced:  30, status: loaded into free page
timestamp: 3.4 seconds, process name:D5, process id: 133, page referenced:   9, status: page already in memory
timestamp: 3.4 seconds, process name:X3, process id: 101, page referenced:   1, status: page already in memory
timestamp: 3.4 seconds, process name:P1, process id:  41, page referenced:   0, status: page already in memory
timestamp: 3.4 seconds, process name:H2, process id:  59, page referenced:   1, status: loaded into free page
timestamp: 3.4 seconds, process name:E3, process id:  82, page referenced:   6, status: page already in memory
timestamp: 3.4 seconds, process name:S1, process id:  44, page referenced:  13, status: page already in memory
timestamp: 3.4 seconds, process name:K5, process id: 140, page referenced:  29, status: loaded into free page
timestamp: 3.5 seconds, process name:D5, process id: 133, page referenced:   8, status: page already in memory
timestamp: 3.5 seconds, process name:X3, process id: 101, page referenced:   6, status: page already in memory
timestamp: 3.5 seconds, process name:P1, process id:  41, page referenced:   0, status: page already in memory
timestamp: 3.5 seconds, process name:H2, process id:  59, page referenced:   2, status: page already in memory
timestamp: 3.5 seconds, process name:E3, process id:  82, page referenced:  11, status: page already in memory
timestamp: 3.5 seconds, process name:S1, process id:  44, page referenced:  12, status: page already in memory
timestamp: 3.5 seconds, process name:K5, process id: 140, page referenced:  20, status: loaded into free page
timestamp: 3.6 seconds, process name:D5, process id: 133, page referenced:  11, status: page already in memory
timestamp: 3.6 seconds, process name:X3, process id: 101, page referenced:   5, status: page already in memory
timestamp: 3.6 seconds, process name:P1, process id:  41, page referenced:   0, status: page already in memory
timestamp: 3.6 seconds, process name:H2, process id:  59, page referenced:   3, status: loaded into free page
timestamp: 3.6 seconds, process name:E3, process id:  82, page referenced:  14, status: loaded into free page
timestamp: 3.6 seconds, process name:S1, process id:  44, page referenced:   0, status: page already in memory
timestamp: 3.6 seconds, process name:K5, process id: 140, page referenced:  20, status: page already in memory
timestamp: 3.7 seconds, process name:D5, process id: 133, page referenced:  11, status: page already in memory
timestamp: 3.7 seconds, process name:X3, process id: 101, page referenced:   6, status: page already in memory
timestamp: 3.7 seconds, process name:P1, process id:  41, page referenced:   2, status: page already in memory
timestamp: 3.7 seconds, process name:H2, process id:  59, page referenced:   3, status: page already in memory
timestamp: 3.7 seconds, process name:E3, process id:  82, page referenced:   1, status: page already in memory
timestamp: 3.7 seconds, process name:S1, process id:  44, page referenced:   0, status: page already in memory
timestamp: 3.7 seconds, process name:K5, process id: 140, page referenced:  20, status: page already in memory
timestamp: 3.8 seconds, process name:D5, process id: 133, page referenced:   6, status: page already in memory
timestamp: 3.8 seconds, process name:X3, process id: 101, page referenced:   5, status: page already in memory
timestamp: 3.8 seconds, process name:P1, process id:  41, page referenced:   3, status: page already in memory
timestamp: 3.8 seconds, process name:H2, process id:  59, page referenced:  18, status: page already in memory
timestamp: 3.8 seconds, process name:E3, process id:  82, page referenced:   0, status: page already in memory
timestamp: 3.8 seconds, process name:S1, process id:  44, page referenced:   0, status: page already in memory
timestamp: 3.8 seconds, process name:K5, process id: 140, page referenced:  21, status: loaded into free page
timestamp: 3.9 seconds, process name:D5, process id: 133, page referenced:   0, status: page already in memory
timestamp: 3.9 seconds, process name:X3, process id: 101, page referenced:   5, status: page already in memory
timestamp: 3.9 seconds, process name:P1, process id:  41, page referenced:   0, status: page already in memory
timestamp: 3.9 seconds, process name:H2, process id:  59, page referenced:  13, status: loaded into free page
timestamp: 3.9 seconds, process name:E3, process id:  82, page referenced:   0, status: page already in memory
timestamp: 3.9 seconds, process name:S1, process id:  44, page referenced:  14, status: page already in memory
timestamp: 3.9 seconds, process name:K5, process id: 140, page referenced:  20, status: page already in memory
##########################################################################################
<timestamp:4, process name:D5, process status:Exit, size in pages:17, service duration:4, memory map:DPXKDXHPKDXXDXDHDXKKDEDDXDXKPPDHHESKDKPESHXEHESKHESHES.HE.ESDH.D.ES.HESDE...........................>
<timestamp:4, process name:X3, process status:Exit, size in pages:11, service duration:4, memory map:.PXK.XHPK.XX.X.H.XKK.E..X.XKPP.HHESK.KPESHXEHESKHESHES.HE.ES.H...ES.HES.E...........................>
<timestamp:4, process name:P1, process status:Exit, size in pages:5, service duration:3, memory map:.P.K..HPK......H..KK.E.....KPP.HHESK.KPESH.EHESKHESHES.HE.ES.H...ES.HES.E...........................>
##########################################################################################
<timestamp:4, process name:Z3, process status:Enter, size in pages:31, service duration:4, memory map:Z..K..H.K......H..KK.E.....K...HHESK.K.ESH.EHESKHESHES.HE.ES.H...ES.HES.E...........................>
<timestamp:4, process name:V0, process status:Enter, size in pages:5, service duration:2, memory map:ZV.K..H.K......H..KK.E.....K...HHESK.K.ESH.EHESKHESHES.HE.ES.H...ES.HES.E...........................>
##########################################################################################
timestamp: 4.0 seconds, process name:H2, process id:  59, page referenced:  12, status: loaded into free page
timestamp: 4.0 seconds, process name:E3, process id:  82, page referenced:  14, status: page already in memory
timestamp: 4.0 seconds, process name:S1, process id:  44, page referenced:  16, status: loaded into free page
timestamp: 4.0 seconds, process name:K5, process id: 140, page referenced:  19, status: loaded into free page
timestamp: 4.0 seconds, process name:Z3, process id: 103, page referenced:   1, status: loaded into free page
timestamp: 4.0 seconds, process name:V0, process id:  21, page referenced:   0, status: page already in memory
timestamp: 4.1 seconds, process name:H2, process id:  59, page referenced:  10, status: loaded into free page
timestamp: 4.1 seconds, process name:E3, process id:  82, page referenced:  11, status: page already in memory
timestamp: 4.1 seconds, process name:S1, process id:  44, page referenced:  15, status: loaded into free page
timestamp: 4.1 seconds, process name:K5, process id: 140, page referenced:  20, status: page already in memory
timestamp: 4.1 seconds, process name:Z3, process id: 103, page referenced:  20, status: loaded into free page
timestamp: 4.1 seconds, process name:V0, process id:  21, page referenced:   0, status: page already in memory
timestamp: 4.2 seconds, process name:H2, process id:  59, page referenced:  11, status: page already in memory
timestamp: 4.2 seconds, process name:E3, process id:  82, page referenced:   8, status: page already in memory
timestamp: 4.2 seconds, process name:S1, process id:  44, page referenced:  16, status: page already in memory
timestamp: 4.2 seconds, process name:K5, process id: 140, page referenced:  21, status: page already in memory
timestamp: 4.2 seconds, process name:Z3, process id: 103, page referenced:  20, status: page already in memory
timestamp: 4.2 seconds, process name:V0, process id:  21, page referenced:   0, status: page already in memory
timestamp: 4.3 seconds, process name:H2, process id:  59, page referenced:  16, status: loaded into free page
timestamp: 4.3 seconds, process name:E3, process id:  82, page referenced:   6, status: page already in memory
timestamp: 4.3 seconds, process name:S1, process id:  44, page referenced:   0, status: page already in memory
timestamp: 4.3 seconds, process name:K5, process id: 140, page referenced:  20, status: page already in memory
timestamp: 4.3 seconds, process name:Z3, process id: 103, page referenced:  19, status: loaded into free page
timestamp: 4.3 seconds, process name:V0, process id:  21, page referenced:   0, status: page already in memory
timestamp: 4.4 seconds, process name:H2, process id:  59, page referenced:  17, status: page already in memory
timestamp: 4.4 seconds, process name:E3, process id:  82, page referenced:   7, status: page already in memory
timestamp: 4.4 seconds, process name:S1, process id:  44, page referenced:   0, status: page already in memory
timestamp: 4.4 seconds, process name:K5, process id: 140, page referenced:  13, status: loaded into free page
timestamp: 4.4 seconds, process name:Z3, process id: 103, page referenced:  19, status: page already in memory
timestamp: 4.4 seconds, process name:V0, process id:  21, page referenced:   1, status: loaded into free page
timestamp: 4.5 seconds, process name:H2, process id:  59, page referenced:  17, status: page already in memory
timestamp: 4.5 seconds, process name:E3, process id:  82, page referenced:   7, status: page already in memory
timestamp: 4.5 seconds, process name:S1, process id:  44, page referenced:   0, status: page already in memory
timestamp: 4.5 seconds, process name:K5, process id: 140, page referenced:  18, status: loaded into free page
timestamp: 4.5 seconds, process name:Z3, process id: 103, page referenced:  19, status: page already in memory
timestamp: 4.5 seconds, process name:V0, process id:  21, page referenced:   0, status: page already in memory
timestamp: 4.6 seconds, process name:H2, process id:  59, page referenced:  28, status: loaded into free page
timestamp: 4.6 seconds, process name:E3, process id:  82, page referenced:  10, status: loaded into free page
timestamp: 4.6 seconds, process name:S1, process id:  44, page referenced:   1, status: page already in memory
timestamp: 4.6 seconds, process name:K5, process id: 140, page referenced:  18, status: page already in memory
timestamp: 4.6 seconds, process name:Z3, process id: 103, page referenced:   1, status: page already in memory
timestamp: 4.6 seconds, process name:V0, process id:  21, page referenced:   1, status: page already in memory
timestamp: 4.7 seconds, process name:H2, process id:  59, page referenced:  29, status: loaded into free page
timestamp: 4.7 seconds, process name:E3, process id:  82, page referenced:  11, status: page already in memory
timestamp: 4.7 seconds, process name:S1, process id:  44, page referenced:   1, status: page already in memory
timestamp: 4.7 seconds, process name:K5, process id: 140, page referenced:  20, status: page already in memory
timestamp: 4.7 seconds, process name:Z3, process id: 103, page referenced:  21, status: loaded into free page
timestamp: 4.7 seconds, process name:V0, process id:  21, page referenced:   1, status: page already in memory
timestamp: 4.8 seconds, process name:H2, process id:  59, page referenced:  29, status: page already in memory
timestamp: 4.8 seconds, process name:E3, process id:  82, page referenced:   2, status: page already in memory
timestamp: 4.8 seconds, process name:S1, process id:  44, page referenced:  14, status: page already in memory
timestamp: 4.8 seconds, process name:K5, process id: 140, page referenced:  12, status: loaded into free page
timestamp: 4.8 seconds, process name:Z3, process id: 103, page referenced:  20, status: page already in memory
timestamp: 4.8 seconds, process name:V0, process id:  21, page referenced:   1, status: page already in memory
timestamp: 4.9 seconds, process name:H2, process id:  59, page referenced:  28, status: page already in memory
timestamp: 4.9 seconds, process name:E3, process id:  82, page referenced:   7, status: page already in memory
timestamp: 4.9 seconds, process name:S1, process id:  44, page referenced:  13, status: page already in memory
timestamp: 4.9 seconds, process name:K5, process id: 140, page referenced:  13, status: page already in memory
timestamp: 4.9 seconds, process name:Z3, process id: 103, page referenced:  28, status: loaded into free page
timestamp: 4.9 seconds, process name:V0, process id:  21, page referenced:   1, status: page already in memory
##########################################################################################
<timestamp:5, process name:S1, process status:Exit, size in pages:17, service duration:3, memory map:ZVHKSKHZKHSZHZKHVKKKHEEHZKZK...HHESK.K.ESH.EHESKHESHES.HE.ES.H...ES.HES.E...........................>
<timestamp:5, process name:K5, process status:Exit, size in pages:31, service duration:2, memory map:ZVHK.KHZKH.ZHZKHVKKKHEEHZKZK...HHE.K.K.E.H.EHE.KHE.HE..HE.E..H...E..HE..E...........................>
##########################################################################################
<timestamp:5, process name:J0, process status:Enter, size in pages:11, service duration:3, memory map:ZVHJ..HZ.H.ZHZ.HV...HEEHZ.Z....HHE.....E.H.EHE..HE.HE..HE.E..H...E..HE..E...........................>
<timestamp:5, process name:A4, process status:Enter, size in pages:5, service duration:3, memory map:ZVHJA.HZ.H.ZHZ.HV...HEEHZ.Z....HHE.....E.H.EHE..HE.HE..HE.E..H...E..HE..E...........................>
<timestamp:5, process name:D1, process status:Enter, size in pages:5, service duration:4, memory map:ZVHJADHZ.H.ZHZ.HV...HEEHZ.Z....HHE.....E.H.EHE..HE.HE..HE.E..H...E..HE..E...........................>
<timestamp:5, process name:U2, process status:Enter, size in pages:11, service duration:4, memory map:ZVHJADHZUH.ZHZ.HV...HEEHZ.Z....HHE.....E.H.EHE..HE.HE..HE.E..H...E..HE..E...........................>
##########################################################################################
timestamp: 5.0 seconds, process name:H2, process id:  59, page referenced:  29, status: page already in memory
timestamp: 5.0 seconds, process name:E3, process id:  82, page referenced:  11, status: page already in memory
timestamp: 5.0 seconds, process name:Z3, process id: 103, page referenced:  27, status: loaded into free page
timestamp: 5.0 seconds, process name:V0, process id:  21, page referenced:   1, status: page already in memory
timestamp: 5.0 seconds, process name:J0, process id:   9, page referenced:   1, status: loaded into free page
timestamp: 5.0 seconds, process name:A4, process id: 104, page referenced:   1, status: loaded into free page
timestamp: 5.0 seconds, process name:D1, process id:  29, page referenced:   3, status: loaded into free page
timestamp: 5.0 seconds, process name:U2, process id:  72, page referenced:   8, status: loaded into free page
timestamp: 5.1 seconds, process name:H2, process id:  59, page referenced:  29, status: page already in memory
timestamp: 5.1 seconds, process name:E3, process id:  82, page referenced:  12, status: page already in memory
timestamp: 5.1 seconds, process name:Z3, process id: 103, page referenced:  27, status: page already in memory
timestamp: 5.1 seconds, process name:V0, process id:  21, page referenced:   0, status: page already in memory
timestamp: 5.1 seconds, process name:J0, process id:   9, page referenced:   2, status: loaded into free page
timestamp: 5.1 seconds, process name:A4, process id: 104, page referenced:   1, status: page already in memory
timestamp: 5.1 seconds, process name:D1, process id:  29, page referenced:   1, status: loaded into free page
timestamp: 5.1 seconds, process name:U2, process id:  72, page referenced:   7, status: loaded into free page
timestamp: 5.2 seconds, process name:H2, process id:  59, page referenced:  29, status: page already in memory
timestamp: 5.2 seconds, process name:E3, process id:  82, page referenced:  11, status: page already in memory
timestamp: 5.2 seconds, process name:Z3, process id: 103, page referenced:  26, status: loaded into free page
timestamp: 5.2 seconds, process name:V0, process id:  21, page referenced:   0, status: page already in memory
timestamp: 5.2 seconds, process name:J0, process id:   9, page referenced:   8, status: loaded into free page
timestamp: 5.2 seconds, process name:A4, process id: 104, page referenced:   1, status: page already in memory
timestamp: 5.2 seconds, process name:D1, process id:  29, page referenced:   1, status: page already in memory
timestamp: 5.2 seconds, process name:U2, process id:  72, page referenced:   8, status: page already in memory
timestamp: 5.3 seconds, process name:H2, process id:  59, page referenced:  28, status: page already in memory
timestamp: 5.3 seconds, process name:E3, process id:  82, page referenced:  12, status: page already in memory
timestamp: 5.3 seconds, process name:Z3, process id: 103, page referenced:  26, status: page already in memory
timestamp: 5.3 seconds, process name:V0, process id:  21, page referenced:   0, status: page already in memory
timestamp: 5.3 seconds, process name:J0, process id:   9, page referenced:   8, status: page already in memory
timestamp: 5.3 seconds, process name:A4, process id: 104, page referenced:   2, status: loaded into free page
timestamp: 5.3 seconds, process name:D1, process id:  29, page referenced:   1, status: page already in memory
timestamp: 5.3 seconds, process name:U2, process id:  72, page referenced:   7, status: page already in memory
timestamp: 5.4 seconds, process name:H2, process id:  59, page referenced:  27, status: loaded into free page
timestamp: 5.4 seconds, process name:E3, process id:  82, page referenced:  12, status: page already in memory
timestamp: 5.4 seconds, process name:Z3, process id: 103, page referenced:  26, status: page already in memory
timestamp: 5.4 seconds, process name:V0, process id:  21, page referenced:   3, status: loaded into free page
timestamp: 5.4 seconds, process name:J0, process id:   9, page referenced:  10, status: loaded into free page
timestamp: 5.4 seconds, process name:A4, process id: 104, page referenced:   3, status: loaded into free page
timestamp: 5.4 seconds, process name:D1, process id:  29, page referenced:   2, status: loaded into free page
timestamp: 5.4 seconds, process name:U2, process id:  72, page referenced:   7, status: page already in memory
timestamp: 5.5 seconds, process name:H2, process id:  59, page referenced:  26, status: loaded into free page
timestamp: 5.5 seconds, process name:E3, process id:  82, page referenced:  12, status: page already in memory
timestamp: 5.5 seconds, process name:Z3, process id: 103, page referenced:  25, status: loaded into free page
timestamp: 5.5 seconds, process name:V0, process id:  21, page referenced:   3, status: page already in memory
timestamp: 5.5 seconds, process name:J0, process id:   9, page referenced:   9, status: loaded into free page
timestamp: 5.5 seconds, process name:A4, process id: 104, page referenced:   3, status: page already in memory
timestamp: 5.5 seconds, process name:D1, process id:  29, page referenced:   0, status: page already in memory
timestamp: 5.5 seconds, process name:U2, process id:  72, page referenced:   9, status: loaded into free page
timestamp: 5.6 seconds, process name:H2, process id:  59, page referenced:  25, status: loaded into free page
timestamp: 5.6 seconds, process name:E3, process id:  82, page referenced:  11, status: page already in memory
timestamp: 5.6 seconds, process name:Z3, process id: 103, page referenced:  24, status: loaded into free page
timestamp: 5.6 seconds, process name:V0, process id:  21, page referenced:   3, status: page already in memory
timestamp: 5.6 seconds, process name:J0, process id:   9, page referenced:   5, status: loaded into free page
timestamp: 5.6 seconds, process name:A4, process id: 104, page referenced:   1, status: page already in memory
timestamp: 5.6 seconds, process name:D1, process id:  29, page referenced:   4, status: loaded into free page
timestamp: 5.6 seconds, process name:U2, process id:  72, page referenced:   0, status: page already in memory
timestamp: 5.7 seconds, process name:H2, process id:  59, page referenced:  26, status: page already in memory
timestamp: 5.7 seconds, process name:E3, process id:  82, page referenced:  13, status: loaded into free page
timestamp: 5.7 seconds, process name:Z3, process id: 103, page referenced:  24, status: page already in memory
timestamp: 5.7 seconds, process name:V0, process id:  21, page referenced:   1, status: page already in memory
timestamp: 5.7 seconds, process name:J0, process id:   9, page referenced:   4, status: loaded into free page
timestamp: 5.7 seconds, process name:A4, process id: 104, page referenced:   3, status: page already in memory
timestamp: 5.7 seconds, process name:D1, process id:  29, page referenced:   2, status: page already in memory
timestamp: 5.7 seconds, process name:U2, process id:  72, page referenced:   0, status: page already in memory
timestamp: 5.8 seconds, process name:H2, process id:  59, page referenced:  25, status: page already in memory
timestamp: 5.8 seconds, process name:E3, process id:  82, page referenced:  14, status: page already in memory
timestamp: 5.8 seconds, process name:Z3, process id: 103, page referenced:  24, status: page already in memory
timestamp: 5.8 seconds, process name:V0, process id:  21, page referenced:   0, status: page already in memory
timestamp: 5.8 seconds, process name:J0, process id:   9, page referenced:   5, status: page already in memory
timestamp: 5.8 seconds, process name:A4, process id: 104, page referenced:   2, status: page already in memory
timestamp: 5.8 seconds, process name:D1, process id:  29, page referenced:   1, status: page already in memory
timestamp: 5.8 seconds, process name:U2, process id:  72, page referenced:   0, status: page already in memory
timestamp: 5.9 seconds, process name:H2, process id:  59, page referenced:  24, status: loaded into free page
timestamp: 5.9 seconds, process name:E3, process id:  82, page referenced:  14, status: page already in memory
timestamp: 5.9 seconds, process name:Z3, process id: 103, page referenced:   2, status: loaded into free page
timestamp: 5.9 seconds, process name:V0, process id:  21, page referenced:   4, status: loaded into free page
timestamp: 5.9 seconds, process name:J0, process id:   9, page referenced:   2, status: page already in memory
timestamp: 5.9 seconds, process name:A4, process id: 104, page referenced:   1, status: page already in memory
timestamp: 5.9 seconds, process name:D1, process id:  29, page referenced:   4, status: page already in memory
timestamp: 5.9 seconds, process name:U2, process id:  72, page referenced:   1, status: loaded into free page
##########################################################################################
<timestamp:6, process name:V0, process status:Exit, size in pages:5, service duration:2, memory map:ZVHJADHZUHZZHZJHVADUHEEHZJZDUZJHHEAHVJAEDHHEHEZJHEUHEHZHEJEDEHJHZEVUHE..E...........................>
##########################################################################################
<timestamp:6, process name:Y2, process status:Enter, size in pages:17, service duration:2, memory map:ZYHJADHZUHZZHZJH.ADUHEEHZJZDUZJHHEAH.JAEDHHEHEZJHEUHEHZHEJEDEHJHZE.UHE..E...........................>
##########################################################################################
timestamp: 6.0 seconds, process name:H2, process id:  59, page referenced:  23, status: loaded into free page
timestamp: 6.0 seconds, process name:E3, process id:  82, page referenced:  13, status: page already in memory
timestamp: 6.0 seconds, process name:Z3, process id: 103, page referenced:  18, status: loaded into free page
timestamp: 6.0 seconds, process name:J0, process id:   9, page referenced:   1, status: page already in memory
timestamp: 6.0 seconds, process name:A4, process id: 104, page referenced:   1, status: page already in memory
timestamp: 6.0 seconds, process name:D1, process id:  29, page referenced:   1, status: page already in memory
timestamp: 6.0 seconds, process name:U2, process id:  72, page referenced:   0, status: page already in memory
timestamp: 6.0 seconds, process name:Y2, process id:  76, page referenced:   0, status: page already in memory
timestamp: 6.1 seconds, process name:H2, process id:  59, page referenced:   8, status: loaded into free page
timestamp: 6.1 seconds, process name:E3, process id:  82, page referenced:  14, status: page already in memory
timestamp: 6.1 seconds, process name:Z3, process id: 103, page referenced:   7, status: loaded into free page
timestamp: 6.1 seconds, process name:J0, process id:   9, page referenced:   7, status: loaded into free page
timestamp: 6.1 seconds, process name:A4, process id: 104, page referenced:   0, status: page already in memory
timestamp: 6.1 seconds, process name:D1, process id:  29, page referenced:   2, status: page already in memory
timestamp: 6.1 seconds, process name:U2, process id:  72, page referenced:   1, status: page already in memory
timestamp: 6.1 seconds, process name:Y2, process id:  76, page referenced:   0, status: page already in memory
timestamp: 6.2 seconds, process name:H2, process id:  59, page referenced:   7, status: loaded into free page
timestamp: 6.2 seconds, process name:E3, process id:  82, page referenced:  14, status: page already in memory
timestamp: 6.2 seconds, process name:Z3, process id: 103, page referenced:   7, status: page already in memory
timestamp: 6.2 seconds, process name:J0, process id:   9, page referenced:   6, status: loaded into free page
timestamp: 6.2 seconds, process name:A4, process id: 104, page referenced:   0, status: page already in memory
timestamp: 6.2 seconds, process name:D1, process id:  29, page referenced:   3, status: page already in memory
timestamp: 6.2 seconds, process name:U2, process id:  72, page referenced:   2, status: loaded into free page
timestamp: 6.2 seconds, process name:Y2, process id:  76, page referenced:  13, status: loaded into free page
timestamp: 6.3 seconds, process name:H2, process id:  59, page referenced:   6, status: loaded into free page
timestamp: 6.3 seconds, process name:E3, process id:  82, page referenced:  14, status: page already in memory
timestamp: 6.3 seconds, process name:Z3, process id: 103, page referenced:   7, status: page already in memory
timestamp: 6.3 seconds, process name:J0, process id:   9, page referenced:   7, status: page already in memory
timestamp: 6.3 seconds, process name:A4, process id: 104, page referenced:   3, status: page already in memory
timestamp: 6.3 seconds, process name:D1, process id:  29, page referenced:   1, status: page already in memory
timestamp: 6.3 seconds, process name:U2, process id:  72, page referenced:   1, status: page already in memory
timestamp: 6.3 seconds, process name:Y2, process id:  76, page referenced:  12, status: loaded into free page
timestamp: 6.4 seconds, process name:H2, process id:  59, page referenced:   5, status: loaded into free page
timestamp: 6.4 seconds, process name:E3, process id:  82, page referenced:  15, status: page already in memory
timestamp: 6.4 seconds, process name:Z3, process id: 103, page referenced:   7, status: page already in memory
timestamp: 6.4 seconds, process name:J0, process id:   9, page referenced:   8, status: page already in memory
timestamp: 6.4 seconds, process name:A4, process id: 104, page referenced:   1, status: page already in memory
timestamp: 6.4 seconds, process name:D1, process id:  29, page referenced:   1, status: page already in memory
timestamp: 6.4 seconds, process name:U2, process id:  72, page referenced:   1, status: page already in memory
timestamp: 6.4 seconds, process name:Y2, process id:  76, page referenced:  13, status: page already in memory
timestamp: 6.5 seconds, process name:H2, process id:  59, page referenced:  13, status: page already in memory
timestamp: 6.5 seconds, process name:E3, process id:  82, page referenced:  14, status: page already in memory
timestamp: 6.5 seconds, process name:Z3, process id: 103, page referenced:  22, status: loaded into free page
timestamp: 6.5 seconds, process name:J0, process id:   9, page referenced:   8, status: page already in memory
timestamp: 6.5 seconds, process name:A4, process id: 104, page referenced:   4, status: loaded into free page
timestamp: 6.5 seconds, process name:D1, process id:  29, page referenced:   4, status: page already in memory
timestamp: 6.5 seconds, process name:U2, process id:  72, page referenced:   9, status: page already in memory
timestamp: 6.5 seconds, process name:Y2, process id:  76, page referenced:  16, status: loaded into free page
timestamp: 6.6 seconds, process name:H2, process id:  59, page referenced:  15, status: loaded into free page
timestamp: 6.6 seconds, process name:E3, process id:  82, page referenced:   0, status: page already in memory
timestamp: 6.6 seconds, process name:Z3, process id: 103, page referenced:   9, status: loaded into free page
timestamp: 6.6 seconds, process name:J0, process id:   9, page referenced:   7, status: page already in memory
timestamp: 6.6 seconds, process name:A4, process id: 104, page referenced:   3, status: page already in memory
timestamp: 6.6 seconds, process name:D1, process id:  29, page referenced:   4, status: page already in memory
timestamp: 6.6 seconds, process name:U2, process id:  72, page referenced:  10, status: loaded into free page
timestamp: 6.6 seconds, process name:Y2, process id:  76, page referenced:  16, status: page already in memory
timestamp: 6.7 seconds, process name:H2, process id:  59, page referenced:  15, status: page already in memory
timestamp: 6.7 seconds, process name:E3, process id:  82, page referenced:   0, status: page already in memory
timestamp: 6.7 seconds, process name:Z3, process id: 103, page referenced:  24, status: page already in memory
timestamp: 6.7 seconds, process name:J0, process id:   9, page referenced:   8, status: page already in memory
timestamp: 6.7 seconds, process name:A4, process id: 104, page referenced:   1, status: page already in memory
timestamp: 6.7 seconds, process name:D1, process id:  29, page referenced:   3, status: page already in memory
timestamp: 6.7 seconds, process name:U2, process id:  72, page referenced:  10, status: page already in memory
timestamp: 6.7 seconds, process name:Y2, process id:  76, page referenced:  13, status: page already in memory
timestamp: 6.8 seconds, process name:H2, process id:  59, page referenced:  16, status: page already in memory
timestamp: 6.8 seconds, process name:E3, process id:  82, page referenced:   0, status: page already in memory
timestamp: 6.8 seconds, process name:Z3, process id: 103, page referenced:  24, status: page already in memory
timestamp: 6.8 seconds, process name:J0, process id:   9, page referenced:   8, status: page already in memory
timestamp: 6.8 seconds, process name:A4, process id: 104, page referenced:   2, status: page already in memory
timestamp: 6.8 seconds, process name:D1, process id:  29, page referenced:   1, status: page already in memory
timestamp: 6.8 seconds, process name:U2, process id:  72, page referenced:   2, status: page already in memory
timestamp: 6.8 seconds, process name:Y2, process id:  76, page referenced:  13, status: page already in memory
timestamp: 6.9 seconds, process name:H2, process id:  59, page referenced:  16, status: page already in memory
timestamp: 6.9 seconds, process name:E3, process id:  82, page referenced:   0, status: page already in memory
timestamp: 6.9 seconds, process name:Z3, process id: 103, page referenced:   3, status: loaded into free page
timestamp: 6.9 seconds, process name:J0, process id:   9, page referenced:   7, status: page already in memory
timestamp: 6.9 seconds, process name:A4, process id: 104, page referenced:   1, status: page already in memory
timestamp: 6.9 seconds, process name:D1, process id:  29, page referenced:   3, status: page already in memory
timestamp: 6.9 seconds, process name:U2, process id:  72, page referenced:   2, status: page already in memory
timestamp: 6.9 seconds, process name:Y2, process id:  76, page referenced:  13, status: page already in memory
##########################################################################################
<timestamp:7, process name:H2, process status:Exit, size in pages:31, service duration:5, memory map:ZYHJADHZUHZZHZJHHADUHEEHZJZDUZJHHEAHZJAEDHHEHEZJHEUHEHZHEJEDEHJHZEHUHEZJEHJUYHYHZAYHZUZ.............>
<timestamp:7, process name:E3, process status:Exit, size in pages:17, service duration:5, memory map:ZY.JAD.ZU.ZZ.ZJ..ADU.EE.ZJZDUZJ..EA.ZJAED..E.EZJ.EU.E.Z.EJEDE.J.ZE.U.EZJE.JUY.Y.ZAY.ZUZ.............>
##########################################################################################
<timestamp:7, process name:S2, process status:Enter, size in pages:5, service duration:3, memory map:ZYSJAD.ZU.ZZ.ZJ..ADU....ZJZDUZJ...A.ZJA.D.....ZJ..U...Z..J.D..J.Z..U..ZJ..JUY.Y.ZAY.ZUZ.............>
##########################################################################################
timestamp: 7.0 seconds, process name:Z3, process id: 103, page referenced:  14, status: loaded into free page
